Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-09 00:00:00-05:00,38.810001373291016,40.400001525878906,38.15999984741211,40.189998626708984,52614100,0.0,0.0
2022-02-10 00:00:00-05:00,41.0,42.560001373291016,37.349998474121094,37.75,113915000,0.0,0.0
2022-02-11 00:00:00-05:00,37.959999084472656,38.650001525878906,34.47999954223633,35.290000915527344,72568400,0.0,0.0
2022-02-14 00:00:00-05:00,35.20000076293945,35.9900016784668,34.31999969482422,34.59000015258789,44556700,0.0,0.0
2022-02-15 00:00:00-05:00,35.439998626708984,37.209999084472656,35.11000061035156,37.09000015258789,38183500,0.0,0.0
2022-02-16 00:00:00-05:00,36.630001068115234,37.38999938964844,36.27000045776367,36.58000183105469,33165900,0.0,0.0
2022-02-17 00:00:00-05:00,36.130001068115234,37.43000030517578,35.40999984741211,35.709999084472656,28432100,0.0,0.0
2022-02-18 00:00:00-05:00,35.52000045776367,36.32500076293945,34.66999816894531,34.68000030517578,28199900,0.0,0.0
2022-02-22 00:00:00-05:00,34.209999084472656,35.099998474121094,33.279998779296875,33.68000030517578,28731300,0.0,0.0
2022-02-23 00:00:00-05:00,33.88999938964844,34.209999084472656,32.29999923706055,32.38999938964844,27254800,0.0,0.0
2022-02-24 00:00:00-05:00,29.969999313354492,34.95000076293945,29.709999084472656,34.869998931884766,42978100,0.0,0.0
2022-02-25 00:00:00-05:00,34.84000015258789,35.27199935913086,34.0099983215332,34.97999954223633,23691500,0.0,0.0
2022-02-28 00:00:00-05:00,35.2599983215332,36.310001373291016,34.98500061035156,36.029998779296875,44865200,0.0,0.0
2022-03-01 00:00:00-05:00,35.45000076293945,35.599998474121094,33.650001525878906,33.88999938964844,31436200,0.0,0.0
2022-03-02 00:00:00-05:00,34.0,34.220001220703125,32.970001220703125,34.040000915527344,26112500,0.0,0.0
2022-03-03 00:00:00-05:00,34.220001220703125,34.29100036621094,31.415000915527344,31.719999313354492,38337600,0.0,0.0
2022-03-04 00:00:00-05:00,31.5,31.729999542236328,29.270000457763672,29.829999923706055,52098700,0.0,0.0
2022-03-07 00:00:00-05:00,31.479999542236328,31.937999725341797,28.549999237060547,28.56999969482422,60265800,0.0,0.0
2022-03-08 00:00:00-05:00,28.510000228881836,31.56999969482422,28.277999877929688,30.739999771118164,55014700,0.0,0.0
2022-03-09 00:00:00-05:00,31.75,32.72999954223633,31.200000762939453,31.5,33734500,0.0,0.0
2022-03-10 00:00:00-05:00,30.860000610351562,31.145000457763672,29.84000015258789,30.40999984741211,30785900,0.0,0.0
2022-03-11 00:00:00-05:00,31.299999237060547,31.389999389648438,30.420000076293945,30.760000228881836,29454700,0.0,0.0
2022-03-14 00:00:00-04:00,30.510000228881836,30.549999237060547,28.799999237060547,29.270000457763672,41897400,0.0,0.0
2022-03-15 00:00:00-04:00,29.520000457763672,30.40999984741211,29.059999465942383,29.799999237060547,33060500,0.0,0.0
2022-03-16 00:00:00-04:00,30.530000686645508,32.6349983215332,30.270000457763672,32.61000061035156,34688800,0.0,0.0
